queryid	query	source	rank	top	bottom	score	url	result_height
1	走路软件	baidu	1	10	257	0	http://zhidao.baidu.com/question/1703625185135257980.html?fr=ala&word=%E8%B5%B0%E8%B7%AF%E8%BD%AF%E4%BB%B6&device=mobile&ssid=0&from=0&uid=0&pu=usm@2,sz@1320_1001,ta@iphone_2_5.0_3_537&bd_page_type=1&baiduid=8D603B2C73A9A275470A1ED18A5D9695&tj=zhidao_1_0_10_l1	1172
21	春江花月夜原文	baidu	5	830	982	0	http://zhidao.baidu.com/question/1881612245984575108.html?fr=ala&word=%E6%98%A5%E6%B1%9F%E8%8A%B1%E6%9C%88%E5%A4%9C%E5%8E%9F%E6%96%87&device=mobile&ssid=0&from=0&uid=0&pu=usm@2,sz@1320_1001,ta@iphone_2_5.0_3_537&bd_page_type=1&baiduid=8A3770A32C92F92229947D3CE0C4434A&tj=zhidao_5_0_10_l1	2422
25	雪佛兰	sm	3	1225	1561	0	http://zhidao.baidu.com/question/1884180071083695988.html	2028
8	球球大作战兑换码礼品	baidu	1	10	258	0	http://zhidao.baidu.com/question/202849628898679125.html?fr=ala&word=%E7%90%83%E7%90%83%E5%A4%A7%E4%BD%9C%E6%88%98%E5%85%91%E6%8D%A2%E7%A0%81%E7%A4%BC%E5%93%81&device=mobile&ssid=0&from=0&uid=0&pu=usm@0,sz@1320_1001,ta@iphone_2_5.0_3_537&bd_page_type=1&baiduid=8D603B2C73A9A275470A1ED18A5D9695&tj=zhidao_1_0_10_l1	300
4	广西流浪汉月半小夜曲快手	baidu	5	538	662	0	http://zhidao.baidu.com/question/2117783472667414307.html?device=mobile&ssid=0&from=0&uid=0&pu=usm@0,sz@1320_1001,ta@iphone_2_5.0_3_537&bd_page_type=1&baiduid=8D603B2C73A9A275470A1ED18A5D9695&tj=www_zhidao_normal_5_0_10_title	597
20	梦见失去工作	baidu	5	620	867	0	http://zhidao.baidu.com/question/2137938002751643348.html?fr=ala&word=%E6%A2%A6%E8%A7%81%E5%A4%B1%E5%8E%BB%E5%B7%A5%E4%BD%9C&device=mobile&ssid=0&from=0&uid=0&pu=usm@1,sz@1320_2001,ta@iphone_1_9.1_3_601&bd_page_type=1&baiduid=84BFF19370F8EA0D32E6BAA94519B3B1&tj=zhidao_5_0_10_l1	688
16	闵行区农业银行	baidu	4	763.5625	906.5625	0	http://zhidao.baidu.com/question/296190468.html?device=mobile&ssid=0&from=0&uid=0&pu=usm@2,sz@1320_1001,ta@iphone_2_5.0_3_537&bd_page_type=1&baiduid=84BFF19370F8EA0D32E6BAA94519B3B1&tj=www_zhidao_normal_4_0_10_title	2394
7	宝塔镇河妖的下一句是什么	sm	1	6	425	0	http://zhidao.baidu.com/question/304782393868355524.html	2372
31	果糖的主要功能	baidu	1	10	186	0	http://zhidao.baidu.com/question/325277843.html?word=%E6%9E%9C%E7%B3%96%E7%9A%84%E4%B8%BB%E8%A6%81%E5%8A%9F%E8%83%BD&fr=wenda_ala&device=mobile&ssid=0&from=0&uid=0&pu=usm@0,sz@1320_2001,ta@iphone_1_9.1_3_601&bd_page_type=1&baiduid=A907E59EEF95C80C05A49BAF2DD6B2E3&tj=wenda_1_0_10_title	1045
31	果糖的主要功能	baidu	3	352	498	0	http://zhidao.baidu.com/question/356021909.html?device=mobile&ssid=0&from=0&uid=0&pu=usm@0,sz@1320_2001,ta@iphone_1_9.1_3_601&bd_page_type=1&baiduid=A907E59EEF95C80C05A49BAF2DD6B2E3&tj=www_zhidao_normal_3_0_10_title	3617
6	中国新歌声主题曲	baidu	2	164	310	0	http://zhidao.baidu.com/question/364487306619891292.html?device=mobile&ssid=0&from=0&uid=0&pu=usm@0,sz@1320_1001,ta@iphone_2_5.0_3_537&bd_page_type=1&baiduid=8D603B2C73A9A275470A1ED18A5D9695&tj=www_zhidao_normal_2_0_10_title	597
9	好看的小说	baidu	4	542	695	0	http://zhidao.baidu.com/question/463861781.html?fr=ala&word=%E5%A5%BD%E7%9C%8B%E7%9A%84%E5%B0%8F%E8%AF%B4&device=mobile&ssid=0&from=0&uid=0&pu=usm@3,sz@1320_1001,ta@iphone_2_5.0_3_537&bd_page_type=1&baiduid=8D603B2C73A9A275470A1ED18A5D9695&tj=zhidao_4_0_10_l1	4513
6	中国新歌声主题曲	sm	4	477	658	0	http://zhidao.baidu.com/question/480416692.html	3745
5	提现到挂失的银行卡里怎么办	baidu	4	474	620	0	http://zhidao.baidu.com/question/489848534533558612.html?device=mobile&ssid=0&from=0&uid=0&pu=usm@0,sz@1320_1001,ta@iphone_2_5.0_3_537&bd_page_type=1&baiduid=8D603B2C73A9A275470A1ED18A5D9695&tj=www_zhidao_normal_4_0_10_title	1626
5	提现到挂失的银行卡里怎么办	baidu	3	318	464	0	http://zhidao.baidu.com/question/493211731.html?device=mobile&ssid=0&from=0&uid=0&pu=usm@0,sz@1320_1001,ta@iphone_2_5.0_3_537&bd_page_type=1&baiduid=8D603B2C73A9A275470A1ED18A5D9695&tj=www_zhidao_normal_3_0_10_title	1228
5	提现到挂失的银行卡里怎么办	baidu	1	10	154	0	http://zhidao.baidu.com/question/519565503383763245.html?device=mobile&ssid=0&from=0&uid=0&pu=usm@0,sz@1320_1001,ta@iphone_2_5.0_3_537&bd_page_type=1&baiduid=8D603B2C73A9A275470A1ED18A5D9695&tj=www_normal_1_0_10_title	669
32	上海商学院志愿者服务网	baidu	2	142	288	0	http://zhidao.baidu.com/question/538687563.html?device=mobile&ssid=0&from=0&uid=0&pu=usm@1,sz@1320_1001,ta@iphone_2_5.0_3_537&bd_page_type=1&baiduid=A907E59EEF95C80C05A49BAF2DD6B2E3&tj=www_zhidao_normal_2_0_10_title	924
13	拔罐之后皮肤很黑是什么情况	baidu	1	10	219	0	http://zhidao.baidu.com/question/573624440.html?fr=ala&word=%E6%8B%94%E7%BD%90%E4%B9%8B%E5%90%8E%E7%9A%AE%E8%82%A4%E5%BE%88%E9%BB%91%E6%98%AF%E4%BB%80%E4%B9%88%E6%83%85%E5%86%B5&device=mobile&ssid=0&from=0&uid=0&pu=usm@0,sz@1320_2001,ta@iphone_1_9.1_3_601&bd_page_type=1&baiduid=84BFF19370F8EA0D32E6BAA94519B3B1&tj=zhidao_1_0_10_l1	1031
13	拔罐之后皮肤很黑是什么情况	sm	1	6	207	0	http://zhidao.baidu.com/question/576401784.html	2372
7	宝塔镇河妖的下一句是什么	baidu	1	10	219	0	http://zhidao.baidu.com/question/585445329.html?fr=ala&word=%E5%AE%9D%E5%A1%94%E9%95%87%E6%B2%B3%E5%A6%96%E7%9A%84%E4%B8%8B%E4%B8%80%E5%8F%A5%E6%98%AF%E4%BB%80%E4%B9%88&device=mobile&ssid=0&from=0&uid=0&pu=usm@0,sz@1320_1001,ta@iphone_2_5.0_3_537&bd_page_type=1&baiduid=8D603B2C73A9A275470A1ED18A5D9695&tj=zhidao_1_0_10_l1	1999
40	深圳三和人才市场招聘	baidu	4	428	596	0	http://zhidao.baidu.com/question/623374421993395844.html?device=mobile&ssid=0&from=0&uid=0&pu=usm@2,sz@1320_1001,ta@iphone_2_5.0_3_537&bd_page_type=1&baiduid=2B80FDF9062F094A9745020CFC257705&tj=www_zhidao_normal_4_0_10_title	1549
50	下面痒是怎么回事	baidu	5	753	1001	0	http://zhidao.baidu.com/question/623872432177342364.html?fr=ala&word=下面痒是怎么回事&device=mobile&ssid=0&from=0&uid=0&pu=usm@1,sz@1320_2001,ta@iphone_1_9.1_3_601&bd_page_type=1&baiduid=D033253DBDCC459D8C209D5F3C6DA00A&tj=zhidao_5_0_10_l1	-1
7	宝塔镇河妖的下一句是什么	baidu	5	671	817	0	http://zhidao.baidu.com/question/647612326888372885.html?device=mobile&ssid=0&from=0&uid=0&pu=usm@0,sz@1320_1001,ta@iphone_2_5.0_3_537&bd_page_type=1&baiduid=8A3770A32C92F92229947D3CE0C4434A&tj=www_zhidao_normal_5_0_10_title	779
13	拔罐之后皮肤很黑是什么情况	sm	2	213	415	0	http://zhidao.baidu.com/question/66723239.html	2868
10	wipe cache partition	baidu	1	10	258	0	http://zhidao.baidu.com/question/710410654989503045.html?fr=ala&word=wipe%20cache%20partition&device=mobile&ssid=0&from=0&uid=0&pu=usm@2,sz@1320_2001,ta@iphone_1_9.1_3_601&bd_page_type=1&baiduid=8D603B2C73A9A275470A1ED18A5D9695&tj=zhidao_1_0_10_l1	912
36	比萨斜塔	baidu	5	787	930	0	http://zhidao.baidu.com/question/808208546769047332.html?device=mobile&ssid=0&from=0&uid=0&pu=usm@3,sz@1320_1001,ta@iphone_2_5.0_3_537&bd_page_type=1&baiduid=2B80FDF9062F094A9745020CFC257705&tj=www_zhidao_normal_5_0_10_title	1821
1	走路软件	sm	3	775	1145	0	http://zhidao.baidu.com/question/874366818761776772.html	2310
6	中国新歌声主题曲	baidu	4	578	724	0	http://zhidao.baidu.com/question/875888943967035892.html?device=mobile&ssid=0&from=0&uid=0&pu=usm@0,sz@1320_1001,ta@iphone_2_5.0_3_537&bd_page_type=1&baiduid=8D603B2C73A9A275470A1ED18A5D9695&tj=www_zhidao_normal_4_0_10_title	715
10	wipe cache partition	sogou	3	535	762	0	http://zhinan.sogou.com/guide/detail/?id=1610019469	1853
50	下面痒是怎么回事	sogou	1	7	315	0	http://zhishi.sogou.com/zhishi?pid=sogou-waps-8ce8b102d40392a6&keyword=下面痒是怎么回事	-1
40	深圳三和人才市场招聘	baidu	1	10	154	0	http://zph.szsh.com/	300
40	深圳三和人才市场招聘	baidu	3	296	418	0	http://zph.szsh.com/XianchangHQ.asp	2045
49	大乐透	baidu	5	948	1092	0	http://zst.cpdyj.com/lt/jb.html	1895
46	百度	sogou	1	7	248	0	https://m.baidu.com/	1375
46	百度	sm	1	6	188	0	https://m.baidu.com/	1331
46	百度	baidu	1	10	154	0	https://m.baidu.com/?ssid=0&from=0&uid=0&pu=usm@5,sz@1320_2001,ta@iphone_1_9.1_3_601&bd_page_type=1&baiduid=28CA62301A81EE0B64EBAB61D79B52D6&tj=www_normal_1_0_10_title	1160
18	海南碧桂园	baidu	5	764	905	0	https://m.baidu.com/from=0/bd_page_type=1/ssid=0/uid=0/pu=usm%401%2Csz%401320_1001%2Cta%40iphone_2_5.0_3_537/baiduid=29DA88E5C8E184805D20DE2E7292896C/w=0_10_/t=iphone/l=3/tc?ref=www_iphone&lid=8537050434111200654&order=5&fm=alop&tj=www_normal_5_0_10_title&vit=osres&m=8&srd=1&cltj=cloud_title&asres=1&nt=wnor&title=%E7%A2%A7%E6%A1%82%E5%9B%AD%E9%9B%86%E5%9B%A2-%E9%A1%B9%E7%9B%AE%E6%A6%82%E5%86%B5&dict=30&w_qd=IlPT2AEptyoA_ykzyRUcxhOv4UJVc9AnrVe&sec=15310&di=aa849bbb14f814f0&bdenc=1&nsrc=IlPT2AEptyoA_yixCFOxXnANedT62v3IEQGG_yxT38SxokDte4qaUbBdWjb6MTrIBVXbu7i0gdkYwk0vOiJ8k1-Zf35oa89gbU37w_m0r1HLCBVdfgFlOw_VGHJtl0qcdRsvdeB5RNY6BWlbz0q-t2F8uMK	3354
47	一路顺疯	baidu	5	975.703125	1170.40625	0	https://m.baidu.com/from=0/bd_page_type=1/ssid=0/uid=0/pu=usm%404%2Csz%401320_1001%2Cta%40iphone_2_5.0_3_537/baiduid=29DA88E5C8E184805D20DE2E7292896C/w=0_10_/t=iphone/l=1/tc?ref=www_iphone&lid=14587477135198026932&order=5&fm=alop&tj=2cX_5_0_10_title&w_qd=IlPT2AEptyoA_yk663Apz3u64l6UpGq&sec=15324&di=6dc5be555e3dc14d&bdenc=1&nsrc=IlPT2AEptyoA_yixCFOxXnANedT62v3IGtiZKjlW1zT5nk_qva02HNdwWzKqAp7JFkPzwWGKxBt8wnSf_mQp7RpOrxp6sFthjiewtamqdhLqTsNIqsY032PDWi1k	300
47	一路顺疯	baidu	3	480	681	0	https://m.baidu.com/s?word=%E4%B8%80%E8%B7%AF%E9%A1%BA%E7%96%AF%E7%9B%B8%E5%85%B3%E6%8E%A8%E8%8D%90&sa=re_dl_er_28339_13&prese=lid%4014587477135198026932&rqid=14587477135198026932&ssid=0&from=0&uid=0&pu=usm@4,sz@1320_1001,ta@iphone_2_5.0_3_537&bd_page_type=1&baiduid=28CA62301A81EE0B64EBAB61D79B52D6&tj=7tX_3_0_10_title	1815
46	百度	baidu	5	677	925	0	https://m.baidu.com/s?word=%E7%99%BE%E5%BA%A6&sa=re_5_we_realtime&st=11b001&rqid=15163110457961567935&ssid=0&from=0&uid=0&pu=usm@5,sz@1320_2001,ta@iphone_1_9.1_3_601&bd_page_type=1&baiduid=28CA62301A81EE0B64EBAB61D79B52D6&tj=we_realtime_5_0_10_title	1972
7	宝塔镇河妖的下一句是什么	sm	3	609	717	0	https://m.douban.com/group/topic/38033410/	300
36	比萨斜塔	sogou	3	702	1070	0	https://m.mafengwo.cn/poi/5424029.html?mfw_chid=2658	7731
4	广西流浪汉月半小夜曲快手	sm	1	6	174	0	https://m.v.qq.com/x/cover/m/m43jibx9fgb2pzv.html?vid=k0308v3tc9m&ptag=sbs.m.sogou.com%23v.play.adaptor%232&mreferrer=http%3A%2F%2Fsbs.m.sogou.com%2Fnewfile.php%3Ftask%3D2834%26id%3D1547535%26site%3Dsm%26at%3Dbase	300
4	广西流浪汉月半小夜曲快手	baidu	4	450	528	0	https://m.v.qq.com/x/page/p/t/3/p0320t3wkt3.html?ptag=v_qq_com%23v.play.adaptor%233	300
4	广西流浪汉月半小夜曲快手	sogou	5	585	706	0	https://m.v.qq.com/x/page/y/m/0/y03088dvnm0.html?=	300
4	广西流浪汉月半小夜曲快手	baidu	1	10	132	0	https://m.v.qq.com/x/page/y/m/0/y03088dvnm0.html?ptag=v_qq_com%23v.play.adaptor%233	300
45	绿地集团	haosou	5	1641	1859	0	https://maimai.cn/contact/cooperation?fr=cooper_360&regfr=cooper_360&word=%E7%BB%BF%E5%9C%B0%E9%9B%86%E5%9B%A2&title=%E7%BB%BF%E5%9C%B0%E9%9B%86%E5%9B%A2-%E6%90%9C%E7%B4%A2%E7%BB%93%E6%9E%9C&type=company&abtype=ip_4	1622
17	金贝辛格	sm	5	1294.6875	1438.6875	0	https://movie.douban.com/celebrity/1047978/	1654
47	一路顺疯	sm	4	607	994	0	https://movie.douban.com/review/6632481/	2062
42	韩剧步步惊心丽	sm	5	2742	2884	0	https://movie.douban.com/review/8069032/	46827
47	一路顺疯	haosou	2	362	584	0	https://movie.douban.com/subject/20452308/reviews?source=qihu	3714
46	百度	haosou	1	6	281	0	https://www.baidu.com/	600
5	提现到挂失的银行卡里怎么办	haosou	1	6	189	0	https://www.zhihu.com/question/34437493	300
19	长江水文网	sm	5	502	630	0	https://zm10.sm-tc.cn/?src=http%3A%2F%2F219.140.196.71%2F&uid=68e890f7458d18fd24e7ac6575b23f20&hid=68e890f7458d18fd24e7ac6575b23f20&pos=5&cid=9&time=1474238310255&from=click&restype=1&pagetype=0000000000000804&bu=web&query=%E9%95%BF%E6%B1%9F%E6%B0%B4%E6%96%87%E7%BD%91&mode=&uc_param_str=dnntnwvepffrgibijbprsvdsme	9796
32	上海商学院志愿者服务网	sm	2	100	247	0	https://zm10.sm-tc.cn/?src=http%3A%2F%2Fvol.sbs.edu.cn%2Fother.do%3FmethodName%3DstarTop&uid=8dcc7f97d8c750ec8e689e485000e80b&hid=8dcc7f97d8c750ec8e689e485000e80b&pos=2&cid=9&time=1474252742656&from=click&restype=1&pagetype=0000000000000804&bu=structure_web_piclist&query=%E4%B8%8A%E6%B5%B7%E5%95%86%E5%AD%A6%E9%99%A2%E5%BF%97%E6%84%BF%E8%80%85%E6%9C%8D%E5%8A%A1%E7%BD%91&mode=&uc_param_str=dnntnwvepffrgibijbprsvdsme	1390
48	罪恶成魔	sm	3	542	841	0	https://zm10.sm-tc.cn/?src=http%3A%2F%2Fwww.33xs.com%2F33xs%2F334%2F334286%2Findex.html&uid=f0cd65ccf927fa8d74bbb270dee0acd0&hid=f0cd65ccf927fa8d74bbb270dee0acd0&pos=3&cid=9&time=1474288175791&from=click&restype=1&pagetype=0000700010000402&bu=structure_web_novel&query=罪恶成魔&mode=&uc_param_str=dnntnwvepffrgibijbprsvdsme	10944
19	长江水文网	sm	1	6	134	0	https://zm10.sm-tc.cn/?src=http%3A%2F%2Fwww.cjh.com.cn%2F&uid=68e890f7458d18fd24e7ac6575b23f20&hid=68e890f7458d18fd24e7ac6575b23f20&pos=1&cid=9&time=1474238310253&from=click&restype=1&pagetype=0000000000000804&bu=web&query=%E9%95%BF%E6%B1%9F%E6%B0%B4%E6%96%87%E7%BD%91&mode=&uc_param_str=dnntnwvepffrgibijbprsvdsme	9796
19	长江水文网	sm	3	254	382	0	https://zm10.sm-tc.cn/?src=http%3A%2F%2Fwww.cjh.com.cn%2F&uid=68e890f7458d18fd24e7ac6575b23f20&hid=68e890f7458d18fd24e7ac6575b23f20&pos=3&cid=9&time=1474238310254&from=click&restype=1&pagetype=0000000000000804&bu=web&query=%E9%95%BF%E6%B1%9F%E6%B0%B4%E6%96%87%E7%BD%91&mode=&uc_param_str=dnntnwvepffrgibijbprsvdsme	9796
19	长江水文网	sm	2	140	248	0	https://zm10.sm-tc.cn/?src=http%3A%2F%2Fwww.cjh.com.cn%2Fsq%2Fdata%2Fsc.action%3Fscid%3Dcjh.waterdata&uid=68e890f7458d18fd24e7ac6575b23f20&hid=68e890f7458d18fd24e7ac6575b23f20&pos=2&cid=9&time=1474238310253&from=click&restype=1&pagetype=0000000000000404&bu=web&query=%E9%95%BF%E6%B1%9F%E6%B0%B4%E6%96%87%E7%BD%91&mode=&uc_param_str=dnntnwvepffrgibijbprsvdsme	2523
19	长江水文网	sm	4	388	496	0	https://zm10.sm-tc.cn/?src=http%3A%2F%2Fwww.cjsysw.com.cn%2F&uid=68e890f7458d18fd24e7ac6575b23f20&hid=68e890f7458d18fd24e7ac6575b23f20&pos=4&cid=9&time=1474238310254&from=click&restype=1&pagetype=0000000000000804&bu=web&query=%E9%95%BF%E6%B1%9F%E6%B0%B4%E6%96%87%E7%BD%91&mode=&uc_param_str=dnntnwvepffrgibijbprsvdsme	9297
37	合肥到成都飞机票	sm	4	1213	1342	0	https://zm10.sm-tc.cn/?src=http%3A%2F%2Fwww.feiji123.com%2Fjipiao%2FHFE_CTU.html&uid=63fecda3e32d12b39c1c1f3aac828a8a&hid=63fecda3e32d12b39c1c1f3aac828a8a&pos=4&cid=9&time=1474263888815&from=click&restype=1&pagetype=0000000000000402&bu=web&query=%E5%90%88%E8%82%A5%E5%88%B0%E6%88%90%E9%83%BD%E9%A3%9E%E6%9C%BA%E7%A5%A8&mode=&uc_param_str=dnntnwvepffrgibijbprsvdsme	1621
27	美国神婆	sm	3	327	476	0	https://zm10.sm-tc.cn/?src=http%3A%2F%2Fwww.meiguoshenpo.com%2FMeiZhou%2F&uid=b9c47789b3f0cd4ce7e06b72440661f8&hid=b9c47789b3f0cd4ce7e06b72440661f8&pos=3&cid=9&time=1474245259521&from=click&restype=1&pagetype=0000000000000802&bu=web&query=%E7%BE%8E%E5%9B%BD%E7%A5%9E%E5%A9%86&mode=&uc_param_str=dnntnwvepffrgibijbprsvdsme	8888
31	果糖的主要功能	sm	5	827	955	0	https://zm10.sm-tc.cn/?src=http%3A%2F%2Fwww.mokaoba.com%2Fzhiyeyaoshi%2F2183%2Fshiti%2F2550761.html&uid=0d0bc68874d79817cf535f803b175e0f&hid=0d0bc68874d79817cf535f803b175e0f&pos=5&cid=9&time=1474250590940&from=click&restype=1&pagetype=0000004000000402&bu=web&query=%E6%9E%9C%E7%B3%96%E7%9A%84%E4%B8%BB%E8%A6%81%E5%8A%9F%E8%83%BD&mode=&uc_param_str=dnntnwvepffrgibijbprsvdsme	2929
39	青岛职业技术学院	sm	4	756.671875	864.671875	0	https://zm10.sm-tc.cn/?src=http%3A%2F%2Fwww.qtc.edu.cn%2F&uid=f2434b9838558759177de4bf31606512&hid=f2434b9838558759177de4bf31606512&pos=2&cid=9&time=1474271985650&from=click&restype=1&pagetype=0000000000000804&bu=web&query=%E9%9D%92%E5%B2%9B%E8%81%8C%E4%B8%9A%E6%8A%80%E6%9C%AF%E5%AD%A6%E9%99%A2&mode=&uc_param_str=dnntnwvepffrgibijbprsvdsme	3864
37	合肥到成都飞机票	sm	3	1078	1207	0	https://zm10.sm-tc.cn/?src=http%3A%2F%2Fwww.qunar.com%2Froutes%2Fhefei%2Fhefei-chengdu.htm&uid=63fecda3e32d12b39c1c1f3aac828a8a&hid=63fecda3e32d12b39c1c1f3aac828a8a&pos=3&cid=9&time=1474263888814&from=click&restype=1&pagetype=0000004000000402&bu=web&query=%E5%90%88%E8%82%A5%E5%88%B0%E6%88%90%E9%83%BD%E9%A3%9E%E6%9C%BA%E7%A5%A8&mode=&uc_param_str=dnntnwvepffrgibijbprsvdsme	1677
10	wipe cache partition	sm	1	6	155	0	https://zm12.sm-tc.cn/?src=http%3A%2F%2Fandroid.tgbus.com%2Ffaq%2F389489.shtml&uid=0fdaf5906e8a7823b61c5088481d7563&hid=0fdaf5906e8a7823b61c5088481d7563&pos=1&cid=9&time=1474222472415&from=click&restype=1&pagetype=0000004000000402&bu=news_natural&query=wipe+cache+partition&mode=&uc_param_str=dnntnwvepffrgibijbprsvdsme	1307
33	note7国行爆炸	sm	4	1004.75	1153.75	0	https://zm12.sm-tc.cn/?src=http%3A%2F%2Ffinance.eastmoney.com%2Fnews%2F1360%2C20160906661708732.html&uid=32305cea4632fa42d96de52f92bf2f41&hid=32305cea4632fa42d96de52f92bf2f41&pos=3&cid=9&time=1474253578443&from=click&restype=1&pagetype=0000104000008402&bu=news_natural&query=note7%E5%9B%BD%E8%A1%8C%E7%88%86%E7%82%B8&mode=&uc_param_str=dnntnwvepffrgibijbprsvdsme	1305
44	关于秋天的作文500字	sm	5	899	1027	0	https://zm12.sm-tc.cn/?src=http%3A%2F%2Fgz.youjiao.com%2Fe%2F20111018%2F4e9d269e76cac.shtml&uid=9a85750ec05ee5f1ab289e0038b6169b&hid=9a85750ec05ee5f1ab289e0038b6169b&pos=4&cid=9&time=1474285695560&from=click&restype=1&pagetype=0000004000000402&bu=news_natural&query=%E5%85%B3%E4%BA%8E%E7%A7%8B%E5%A4%A9%E7%9A%84%E4%BD%9C%E6%96%87500%E5%AD%97&mode=&uc_param_str=dnntnwvepffrgibijbprsvdsme	1315
40	深圳三和人才市场招聘	sm	5	789	938	0	https://zm12.sm-tc.cn/?src=http%3A%2F%2Fjob.sz.bendibao.com%2Fhrmarket%2Fsh.asp&uid=3ff7fdacab7e870e66e1608345f718e4&hid=3ff7fdacab7e870e66e1608345f718e4&pos=5&cid=9&time=1474273954709&from=click&restype=1&pagetype=0000000000000802&bu=web&query=%E6%B7%B1%E5%9C%B3%E4%B8%89%E5%92%8C%E4%BA%BA%E6%89%8D%E5%B8%82%E5%9C%BA%E6%8B%9B%E8%81%98&mode=&uc_param_str=dnntnwvepffrgibijbprsvdsme	3193
40	深圳三和人才市场招聘	sm	4	634	783	0	https://zm12.sm-tc.cn/?src=http%3A%2F%2Fwww.hbrc.com%2Fzph%2F%25E6%25B7%25B1%25E5%259C%25B3%25E9%25BE%2599%25E5%258D%258E%25E4%25B8%2589%25E5%2592%258C%25E4%25BA%25BA%25E6%2589%258D%25E5%25B8%2582%25E5%259C%25BA%2F&uid=3ff7fdacab7e870e66e1608345f718e4&hid=3ff7fdacab7e870e66e1608345f718e4&pos=4&cid=9&time=1474273954708&from=click&restype=1&pagetype=0200000000000802&bu=web&query=%E6%B7%B1%E5%9C%B3%E4%B8%89%E5%92%8C%E4%BA%BA%E6%89%8D%E5%B8%82%E5%9C%BA%E6%8B%9B%E8%81%98&mode=&uc_param_str=dnntnwvepffrgibijbprsvdsme	3237
40	深圳三和人才市场招聘	sm	2	315	464	0	https://zm12.sm-tc.cn/?src=http%3A%2F%2Fzph.szsh.com%2FXianchangHQ.asp&uid=3ff7fdacab7e870e66e1608345f718e4&hid=3ff7fdacab7e870e66e1608345f718e4&pos=2&cid=9&time=1474273954708&from=click&restype=1&pagetype=0000000000000804&bu=web&query=%E6%B7%B1%E5%9C%B3%E4%B8%89%E5%92%8C%E4%BA%BA%E6%89%8D%E5%B8%82%E5%9C%BA%E6%8B%9B%E8%81%98&mode=&uc_param_str=dnntnwvepffrgibijbprsvdsme	6540
41	一级建造师注册网	sm	4	499	607	0	https://zm6.sm-tc.cn/?src=http%3A%2F%2Fjzsls.coc.gov.cn%2Farchicasual%2Fsecondary%2Findex.aspx&uid=10c4fc436b7bd625d48a5fbf79c83bc7&hid=10c4fc436b7bd625d48a5fbf79c83bc7&pos=4&cid=9&time=1474274660923&from=click&restype=1&pagetype=0200000000000400&bu=web&query=%E4%B8%80%E7%BA%A7%E5%BB%BA%E9%80%A0%E5%B8%88%E6%B3%A8%E5%86%8C%E7%BD%91&mode=&uc_param_str=dnntnwvepffrgibijbprsvdsme	1740
41	一级建造师注册网	sm	1	6	152	0	https://zm6.sm-tc.cn/?src=http%3A%2F%2Fwww.coc.gov.cn%2F&uid=10c4fc436b7bd625d48a5fbf79c83bc7&hid=10c4fc436b7bd625d48a5fbf79c83bc7&pos=1&cid=9&time=1474274660920&from=click&restype=1&pagetype=0000000000000804&bu=structure_web_homepage&query=%E4%B8%80%E7%BA%A7%E5%BB%BA%E9%80%A0%E5%B8%88%E6%B3%A8%E5%86%8C%E7%BD%91&mode=&uc_param_str=dnntnwvepffrgibijbprsvdsme	3136
23	笃字的拼音	sm	5	1041	1169	0	https://zm6.sm-tc.cn/?src=http%3A%2F%2Fwww.fantizi5.com%2Ffont%2Fe7ac83.html&uid=304d1b28285c0359dc2095480c9a7459&hid=304d1b28285c0359dc2095480c9a7459&pos=4&cid=9&time=1474244117572&from=click&restype=1&pagetype=0000004000000402&bu=news_natural&query=%E7%AC%83%E5%AD%97%E7%9A%84%E6%8B%BC%E9%9F%B3&mode=&uc_param_str=dnntnwvepffrgibijbprsvdsme	1972
2	49天之同人	sm	1	6	155	0	https://zm6.sm-tc.cn/?src=http%3A%2F%2Fwww.hanjucc.com%2Fhanjudongtai%2F18593.html&uid=a16c14ecc75a52f3bb4ee0ebd3e496be&hid=a16c14ecc75a52f3bb4ee0ebd3e496be&pos=1&cid=9&time=1474216401089&from=click&restype=1&pagetype=0000000000008402&bu=structure_web_info&query=49%E5%A4%A9%E4%B9%8B%E5%90%8C%E4%BA%BA&mode=&uc_param_str=dnntnwvepffrgibijbprsvdsme	2355
41	一级建造师注册网	sm	5	613	742	0	https://zm6.sm-tc.cn/?src=http%3A%2F%2Fwww.jianshe99.com%2Fjianzao%2F&uid=10c4fc436b7bd625d48a5fbf79c83bc7&hid=10c4fc436b7bd625d48a5fbf79c83bc7&pos=5&cid=9&time=1474274660924&from=click&restype=1&pagetype=0200000000000804&bu=web&query=%E4%B8%80%E7%BA%A7%E5%BB%BA%E9%80%A0%E5%B8%88%E6%B3%A8%E5%86%8C%E7%BD%91&mode=&uc_param_str=dnntnwvepffrgibijbprsvdsme	8595
41	一级建造师注册网	sm	3	344	493	0	https://zm6.sm-tc.cn/?src=http%3A%2F%2Fwww.jianshe99.com%2Fjianzao2%2F&uid=10c4fc436b7bd625d48a5fbf79c83bc7&hid=10c4fc436b7bd625d48a5fbf79c83bc7&pos=3&cid=9&time=1474274660922&from=click&restype=1&pagetype=0200000000000804&bu=web&query=%E4%B8%80%E7%BA%A7%E5%BB%BA%E9%80%A0%E5%B8%88%E6%B3%A8%E5%86%8C%E7%BD%91&mode=&uc_param_str=dnntnwvepffrgibijbprsvdsme	8681
